filename	scene_label
audio/public_square-stockholm-252-7568-c.wav	public_square
audio/tram-helsinki-276-8406-s3.wav	tram
audio/street_traffic-lyon-1220-44945-b.wav	street_traffic
audio/metro_station-london-235-7023-s4.wav	metro_station
audio/metro-milan-1218-44276-c.wav	metro
audio/street_traffic-vienna-274-8354-a.wav	street_traffic
audio/street_pedestrian-paris-264-8001-s5.wav	street_pedestrian
audio/street_pedestrian-barcelona-260-7891-s2.wav	street_pedestrian
audio/airport-paris-206-6279-s6.wav	airport
audio/park-lyon-1188-45652-s6.wav	park
audio/bus-barcelona-210-6405-s4.wav	bus
audio/shopping_mall-vienna-259-7881-b.wav	shopping_mall
audio/park-lisbon-1198-45199-s4.wav	park
audio/street_traffic-lisbon-1171-44671-s6.wav	street_traffic
audio/airport-london-205-6185-c.wav	airport
audio/metro_station-stockholm-239-7093-c.wav	metro_station
audio/metro_station-barcelona-229-6890-s2.wav	metro_station
audio/park-lisbon-1198-44882-b.wav	park
audio/tram-lisbon-1191-44840-s4.wav	tram
audio/metro-london-223-6774-b.wav	metro
audio/airport-helsinki-204-6151-s2.wav	airport
audio/airport-helsinki-204-6154-a.wav	airport
audio/street_pedestrian-paris-264-8015-s1.wav	street_pedestrian
audio/park-lyon-1188-44613-s2.wav	park
audio/street_traffic-prague-1193-45606-c.wav	street_traffic
audio/park-london-243-7238-b.wav	park
audio/airport-milan-1172-44567-s1.wav	airport
audio/shopping_mall-milan-1183-44759-s6.wav	shopping_mall
audio/metro_station-stockholm-239-7102-s3.wav	metro_station
audio/park-paris-244-7276-c.wav	park
audio/street_pedestrian-stockholm-266-8085-s2.wav	street_pedestrian
audio/bus-barcelona-210-6411-s2.wav	bus
audio/public_square-lyon-1208-44991-s2.wav	public_square
audio/bus-prague-1207-45493-s6.wav	bus
audio/bus-vienna-219-6593-b.wav	bus
audio/metro-stockholm-227-6842-c.wav	metro
audio/metro_station-lyon-1179-44683-s6.wav	metro_station
audio/street_traffic-london-271-8239-b.wav	street_traffic
audio/street_traffic-lyon-1220-44479-s5.wav	street_traffic
audio/bus-prague-1207-44322-a.wav	bus
audio/metro_station-stockholm-239-7090-s2.wav	metro_station
audio/street_traffic-stockholm-273-8329-s1.wav	street_traffic
audio/park-stockholm-246-7339-s1.wav	park
audio/street_traffic-vienna-274-8351-s1.wav	street_traffic
audio/metro-barcelona-220-6631-b.wav	metro
audio/airport-prague-1195-44947-s3.wav	airport
audio/shopping_mall-lisbon-1176-45605-s5.wav	shopping_mall
audio/park-milan-1164-45039-s5.wav	park
audio/street_pedestrian-milan-1165-44841-b.wav	street_pedestrian
audio/metro_station-london-235-7026-s4.wav	metro_station
audio/street_pedestrian-milan-1165-44660-a.wav	street_pedestrian
audio/bus-vienna-219-6615-s4.wav	bus
audio/tram-lisbon-1191-45661-a.wav	tram
audio/shopping_mall-stockholm-258-7819-b.wav	shopping_mall
audio/airport-london-205-6233-s4.wav	airport
audio/tram-stockholm-284-8584-s3.wav	tram
audio/bus-paris-215-6532-b.wav	bus
audio/metro-helsinki-222-6727-s4.wav	metro
audio/bus-helsinki-211-6429-s3.wav	bus
audio/shopping_mall-lyon-1196-45417-s6.wav	shopping_mall
audio/bus-london-212-6481-s5.wav	bus
audio/street_traffic-lisbon-1171-44729-s4.wav	street_traffic
audio/airport-barcelona-203-6131-s6.wav	airport
audio/bus-lyon-1186-44895-s1.wav	bus
audio/public_square-vienna-253-7589-s5.wav	public_square
audio/public_square-lisbon-1211-45099-b.wav	public_square
audio/park-helsinki-242-7214-s5.wav	park
audio/airport-london-205-6233-s5.wav	airport
audio/tram-prague-1184-45322-b.wav	tram
audio/shopping_mall-barcelona-254-7636-s2.wav	shopping_mall
audio/street_pedestrian-lyon-1162-45561-s6.wav	street_pedestrian
audio/metro_station-lyon-1179-44439-b.wav	metro_station
audio/tram-london-278-8453-s1.wav	tram
audio/airport-lyon-1169-44433-s4.wav	airport
audio/public_square-prague-1192-45523-s5.wav	public_square
audio/street_pedestrian-lisbon-1174-45511-a.wav	street_pedestrian
audio/public_square-lyon-1178-44752-a.wav	public_square
audio/bus-milan-1190-45146-a.wav	bus
audio/metro_station-milan-1187-44755-s2.wav	metro_station
audio/public_square-milan-1168-44744-s5.wav	public_square
audio/metro_station-helsinki-232-6970-s6.wav	metro_station
audio/street_pedestrian-milan-1165-44255-a.wav	street_pedestrian
audio/street_traffic-prague-1193-45346-a.wav	street_traffic
audio/street_traffic-milan-1202-44972-s3.wav	street_traffic
audio/tram-lyon-1225-44907-s3.wav	tram
audio/shopping_mall-lisbon-1176-45042-s6.wav	shopping_mall
audio/park-vienna-247-7361-s3.wav	park
audio/shopping_mall-lisbon-1176-44616-s4.wav	shopping_mall
audio/public_square-lisbon-1211-44247-s2.wav	public_square
audio/public_square-stockholm-252-7565-c.wav	public_square
audio/public_square-london-250-7470-c.wav	public_square
audio/metro_station-paris-236-7038-s4.wav	metro_station
audio/bus-vienna-219-6609-b.wav	bus
audio/public_square-milan-1168-44954-s4.wav	public_square
audio/metro-barcelona-220-6677-b.wav	metro
audio/metro_station-lisbon-1221-44560-s6.wav	metro_station
audio/airport-vienna-209-6361-s1.wav	airport
audio/street_pedestrian-prague-1203-44501-s1.wav	street_pedestrian
audio/street_pedestrian-stockholm-266-8083-s1.wav	street_pedestrian
audio/metro-london-223-6780-a.wav	metro
audio/bus-london-212-6471-b.wav	bus
audio/street_traffic-lyon-1220-44993-b.wav	street_traffic
audio/bus-lyon-1177-45193-a.wav	bus
audio/bus-stockholm-218-6588-s5.wav	bus
audio/airport-stockholm-207-6298-b.wav	airport
audio/shopping_mall-helsinki-255-7643-s6.wav	shopping_mall
audio/bus-stockholm-218-6576-b.wav	bus
audio/metro-milan-1197-45249-a.wav	metro
audio/metro-lyon-1181-44494-b.wav	metro
audio/street_pedestrian-stockholm-266-8085-b.wav	street_pedestrian
audio/metro_station-lisbon-1221-44416-c.wav	metro_station
audio/airport-vienna-209-6349-s6.wav	airport
audio/public_square-lisbon-1211-44247-s1.wav	public_square
audio/street_pedestrian-london-263-7963-s1.wav	street_pedestrian
audio/tram-helsinki-276-8402-s1.wav	tram
audio/street_pedestrian-milan-1205-44698-s4.wav	street_pedestrian
audio/street_pedestrian-prague-1203-45726-s2.wav	street_pedestrian
audio/bus-paris-215-6520-a.wav	bus
audio/shopping_mall-paris-257-7808-c.wav	shopping_mall
audio/park-paris-244-7265-a.wav	park
audio/shopping_mall-barcelona-254-7624-s4.wav	shopping_mall
audio/bus-stockholm-218-6583-c.wav	bus
audio/metro-vienna-228-6854-s5.wav	metro
audio/street_pedestrian-milan-1205-44726-s3.wav	street_pedestrian
audio/airport-london-205-6202-b.wav	airport
audio/metro_station-lyon-1179-44181-s5.wav	metro_station
audio/tram-milan-1222-44359-s2.wav	tram
audio/shopping_mall-london-256-7717-s3.wav	shopping_mall
audio/public_square-helsinki-249-7433-s2.wav	public_square
audio/bus-vienna-219-6623-s1.wav	bus
audio/tram-lisbon-1200-44850-s1.wav	tram
audio/street_traffic-prague-1193-45120-s6.wav	street_traffic
audio/airport-barcelona-203-6122-s4.wav	airport
audio/airport-london-205-6219-s1.wav	airport
audio/tram-barcelona-275-8398-s5.wav	tram
audio/tram-barcelona-275-8394-b.wav	tram
audio/metro-prague-1204-44165-s3.wav	metro
audio/shopping_mall-london-256-7704-s2.wav	shopping_mall
audio/bus-stockholm-218-6588-s4.wav	bus
audio/street_pedestrian-prague-1203-45651-s5.wav	street_pedestrian
audio/park-milan-1164-44095-s5.wav	park
audio/public_square-barcelona-248-7421-s2.wav	public_square
audio/public_square-lisbon-1211-45056-c.wav	public_square
audio/shopping_mall-helsinki-255-7660-c.wav	shopping_mall
audio/public_square-milan-1168-44912-s1.wav	public_square
audio/shopping_mall-stockholm-258-7846-s5.wav	shopping_mall
audio/metro_station-lisbon-1221-44551-s2.wav	metro_station
audio/public_square-helsinki-249-7452-s1.wav	public_square
audio/public_square-lisbon-1211-44893-s6.wav	public_square
audio/park-vienna-247-7365-s3.wav	park
audio/tram-lyon-1216-44254-b.wav	tram
audio/street_traffic-london-271-8255-s6.wav	street_traffic
audio/public_square-helsinki-249-7461-s4.wav	public_square
audio/public_square-helsinki-249-7452-s4.wav	public_square
audio/tram-lisbon-1191-45571-s6.wav	tram
audio/bus-barcelona-210-6411-s5.wav	bus
audio/park-london-243-7238-s1.wav	park
audio/street_pedestrian-paris-265-8045-a.wav	street_pedestrian
audio/street_pedestrian-barcelona-261-7924-s5.wav	street_pedestrian
audio/public_square-milan-1168-45001-c.wav	public_square
audio/shopping_mall-lisbon-1176-44342-b.wav	shopping_mall
audio/metro_station-prague-1170-45482-c.wav	metro_station
audio/tram-helsinki-276-8427-s6.wav	tram
audio/shopping_mall-barcelona-254-7608-s6.wav	shopping_mall
audio/airport-london-205-6223-s2.wav	airport
audio/park-vienna-247-7356-s6.wav	park
audio/tram-paris-282-8531-s3.wav	tram
audio/airport-vienna-209-6372-s3.wav	airport
audio/shopping_mall-milan-1183-44153-s2.wav	shopping_mall
audio/public_square-milan-1168-44878-s6.wav	public_square
audio/tram-stockholm-284-8598-s4.wav	tram
audio/bus-prague-1194-45352-s6.wav	bus
audio/tram-helsinki-276-8420-b.wav	tram
audio/shopping_mall-lisbon-1176-44357-s6.wav	shopping_mall
audio/tram-london-277-8441-s1.wav	tram
audio/metro_station-milan-1187-45223-c.wav	metro_station
audio/street_traffic-barcelona-268-8137-b.wav	street_traffic
audio/public_square-milan-1168-44744-c.wav	public_square
audio/metro_station-london-234-7008-s2.wav	metro_station
audio/airport-paris-206-6267-c.wav	airport
audio/tram-helsinki-276-8432-s4.wav	tram
audio/tram-lisbon-1191-44722-s1.wav	tram
audio/street_traffic-barcelona-268-8158-a.wav	street_traffic
audio/street_traffic-barcelona-268-8158-c.wav	street_traffic
audio/metro-helsinki-222-6704-s3.wav	metro
audio/street_pedestrian-london-263-7987-s2.wav	street_pedestrian
audio/bus-helsinki-211-6436-c.wav	bus
audio/park-lisbon-1198-45301-a.wav	park
audio/metro-prague-1204-44165-s4.wav	metro
audio/bus-helsinki-211-6457-s6.wav	bus
audio/metro_station-stockholm-239-7107-s6.wav	metro_station
audio/shopping_mall-lisbon-1176-44404-s1.wav	shopping_mall
audio/airport-vienna-209-6362-s4.wav	airport
audio/metro_station-barcelona-230-6932-s6.wav	metro_station
audio/tram-barcelona-275-8388-s5.wav	tram
audio/bus-paris-216-6544-s6.wav	bus
audio/shopping_mall-prague-1219-45097-a.wav	shopping_mall
audio/bus-stockholm-218-6583-s4.wav	bus
audio/tram-london-279-8476-s6.wav	tram
audio/airport-barcelona-203-6122-b.wav	airport
audio/metro-helsinki-222-6729-s6.wav	metro
audio/metro-barcelona-220-6651-a.wav	metro
audio/street_traffic-paris-272-8279-b.wav	street_traffic
audio/bus-london-213-6497-s4.wav	bus
audio/shopping_mall-helsinki-255-7668-s4.wav	shopping_mall
audio/bus-paris-215-6524-s2.wav	bus
audio/street_traffic-lisbon-1171-44575-s5.wav	street_traffic
audio/metro_station-milan-1187-45224-b.wav	metro_station
audio/park-helsinki-242-7194-b.wav	park
audio/street_pedestrian-lyon-1162-44112-b.wav	street_pedestrian
audio/shopping_mall-barcelona-254-7615-c.wav	shopping_mall
audio/bus-lisbon-1223-44407-s5.wav	bus
audio/shopping_mall-barcelona-254-7631-s4.wav	shopping_mall
audio/shopping_mall-lisbon-1176-44480-s3.wav	shopping_mall
audio/bus-helsinki-211-6437-s2.wav	bus
audio/street_pedestrian-prague-1227-45757-a.wav	street_pedestrian
audio/metro-paris-226-6817-s5.wav	metro
audio/park-barcelona-241-7149-s1.wav	park
audio/public_square-barcelona-248-7403-a.wav	public_square
audio/street_traffic-london-271-8249-s3.wav	street_traffic
audio/street_traffic-stockholm-273-8335-s1.wav	street_traffic
audio/airport-paris-206-6245-b.wav	airport
audio/airport-barcelona-203-6125-s3.wav	airport
audio/tram-milan-1222-45708-s4.wav	tram
audio/shopping_mall-london-256-7759-c.wav	shopping_mall
audio/park-prague-1185-44221-s5.wav	park
audio/metro-helsinki-222-6722-s5.wav	metro
audio/airport-lisbon-1175-45692-s3.wav	airport
audio/shopping_mall-prague-1219-45184-s3.wav	shopping_mall
audio/street_pedestrian-barcelona-261-7924-a.wav	street_pedestrian
audio/tram-helsinki-276-8405-a.wav	tram
audio/metro_station-helsinki-232-6970-b.wav	metro_station
audio/street_traffic-lisbon-1171-44176-c.wav	street_traffic
audio/bus-helsinki-211-6443-s2.wav	bus
audio/metro-paris-224-6789-s1.wav	metro
audio/public_square-prague-1192-45348-s2.wav	public_square
audio/tram-helsinki-276-8429-a.wav	tram
audio/public_square-paris-251-7532-s1.wav	public_square
audio/street_pedestrian-vienna-267-8124-s2.wav	street_pedestrian
audio/metro-london-223-6776-c.wav	metro
audio/shopping_mall-milan-1183-45631-s3.wav	shopping_mall
audio/public_square-stockholm-252-7559-s4.wav	public_square
audio/metro-prague-1204-44537-b.wav	metro
audio/tram-milan-1209-45314-c.wav	tram
audio/street_traffic-lyon-1220-44545-s3.wav	street_traffic
audio/metro-barcelona-220-6645-s6.wav	metro
audio/public_square-helsinki-249-7444-s2.wav	public_square
audio/street_pedestrian-helsinki-262-7955-s6.wav	street_pedestrian
audio/metro_station-lyon-1167-44867-a.wav	metro_station
audio/park-vienna-247-7387-s1.wav	park
audio/metro_station-stockholm-239-7101-s1.wav	metro_station
audio/street_pedestrian-vienna-267-8131-s6.wav	street_pedestrian
audio/airport-paris-206-6259-s5.wav	airport
audio/street_pedestrian-lisbon-1174-45664-s1.wav	street_pedestrian
audio/public_square-lyon-1178-45038-b.wav	public_square
audio/public_square-vienna-253-7589-b.wav	public_square
audio/metro_station-helsinki-232-6985-b.wav	metro_station
audio/airport-milan-1172-44586-a.wav	airport
audio/street_traffic-milan-1202-44160-a.wav	street_traffic
audio/shopping_mall-helsinki-255-7645-s3.wav	shopping_mall
audio/tram-stockholm-284-8593-c.wav	tram
audio/metro_station-barcelona-230-6935-s2.wav	metro_station
audio/shopping_mall-london-256-7772-b.wav	shopping_mall
audio/street_pedestrian-helsinki-262-7934-c.wav	street_pedestrian
audio/shopping_mall-milan-1183-44718-s2.wav	shopping_mall
audio/shopping_mall-lyon-1196-44587-s3.wav	shopping_mall
audio/bus-stockholm-218-6581-s3.wav	bus
audio/street_pedestrian-prague-1203-45726-s6.wav	street_pedestrian
audio/public_square-paris-251-7518-s4.wav	public_square
audio/public_square-london-250-7473-s1.wav	public_square
audio/street_traffic-vienna-274-8360-s2.wav	street_traffic
audio/airport-lyon-1169-44314-a.wav	airport
audio/shopping_mall-london-256-7759-s4.wav	shopping_mall
audio/bus-london-212-6483-s3.wav	bus
audio/street_traffic-milan-1202-45183-s3.wav	street_traffic
audio/shopping_mall-lyon-1196-44370-s2.wav	shopping_mall
audio/park-milan-1164-44617-a.wav	park
audio/bus-lisbon-1226-45078-s2.wav	bus
audio/metro-paris-226-6814-c.wav	metro
audio/metro_station-london-233-7000-s5.wav	metro_station
audio/airport-london-205-6225-c.wav	airport
audio/street_pedestrian-helsinki-262-7931-c.wav	street_pedestrian
audio/metro-paris-225-6795-s3.wav	metro
audio/tram-paris-281-8526-s4.wav	tram
audio/street_pedestrian-prague-1203-45239-c.wav	street_pedestrian
audio/metro-helsinki-222-6751-s4.wav	metro
audio/public_square-lisbon-1211-45444-b.wav	public_square
audio/park-paris-244-7267-s5.wav	park
audio/bus-milan-1180-44115-s5.wav	bus
audio/metro-stockholm-227-6841-c.wav	metro
audio/airport-barcelona-203-6130-a.wav	airport
audio/shopping_mall-prague-1219-45209-s5.wav	shopping_mall
audio/metro-milan-1197-45364-c.wav	metro
audio/public_square-lyon-1208-44382-s3.wav	public_square
audio/tram-milan-1222-45592-s1.wav	tram
audio/tram-barcelona-275-8395-a.wav	tram
audio/metro_station-barcelona-230-6928-s1.wav	metro_station
audio/airport-lisbon-1175-45357-s4.wav	airport
audio/street_traffic-helsinki-269-8177-s5.wav	street_traffic
audio/park-paris-244-7276-s1.wav	park
audio/park-barcelona-241-7165-s2.wav	park
audio/airport-lisbon-1175-45213-b.wav	airport
audio/bus-paris-216-6543-s1.wav	bus
audio/bus-vienna-219-6626-c.wav	bus
audio/street_traffic-vienna-274-8351-b.wav	street_traffic
audio/tram-lisbon-1191-44372-s3.wav	tram
audio/street_pedestrian-vienna-267-8128-a.wav	street_pedestrian
audio/airport-paris-206-6277-a.wav	airport
audio/bus-barcelona-210-6396-s1.wav	bus
audio/street_traffic-stockholm-273-8319-a.wav	street_traffic
audio/metro_station-milan-1187-44970-c.wav	metro_station
audio/public_square-vienna-253-7594-s4.wav	public_square
audio/metro-lyon-1181-44581-c.wav	metro
audio/shopping_mall-helsinki-255-7655-s5.wav	shopping_mall
audio/street_traffic-helsinki-269-8198-s5.wav	street_traffic
audio/bus-stockholm-218-6571-s6.wav	bus
audio/street_traffic-prague-1193-44917-s1.wav	street_traffic
audio/street_pedestrian-helsinki-262-7952-s1.wav	street_pedestrian
audio/metro_station-barcelona-229-6905-b.wav	metro_station
audio/public_square-prague-1192-45134-s1.wav	public_square
audio/metro_station-barcelona-230-6939-s1.wav	metro_station
audio/metro-stockholm-227-6821-s2.wav	metro
audio/street_pedestrian-milan-1205-45565-s3.wav	street_pedestrian
audio/public_square-lisbon-1211-45139-s4.wav	public_square
audio/public_square-helsinki-249-7436-b.wav	public_square
audio/airport-milan-1172-44768-s3.wav	airport
audio/tram-stockholm-284-8592-s2.wav	tram
audio/street_traffic-stockholm-273-8312-s4.wav	street_traffic
audio/public_square-helsinki-249-7438-s5.wav	public_square
audio/shopping_mall-milan-1183-45461-s1.wav	shopping_mall
audio/public_square-london-250-7489-s5.wav	public_square
audio/airport-helsinki-204-6160-b.wav	airport
audio/metro-milan-1218-44325-s4.wav	metro
audio/park-milan-1164-44765-b.wav	park
audio/street_traffic-barcelona-268-8145-s5.wav	street_traffic
audio/shopping_mall-milan-1183-44741-s3.wav	shopping_mall
audio/street_traffic-barcelona-268-8145-c.wav	street_traffic
audio/bus-lyon-1186-45349-s2.wav	bus
audio/park-helsinki-242-7206-b.wav	park
audio/shopping_mall-prague-1219-45410-c.wav	shopping_mall
audio/street_traffic-lisbon-1171-45347-s1.wav	street_traffic
audio/public_square-paris-251-7518-s3.wav	public_square
audio/metro_station-vienna-240-7139-b.wav	metro_station
audio/airport-barcelona-203-6133-a.wav	airport
audio/metro_station-lisbon-1221-44508-c.wav	metro_station
audio/street_pedestrian-prague-1203-44612-a.wav	street_pedestrian
audio/tram-barcelona-275-8398-b.wav	tram
audio/metro_station-lisbon-1221-45116-a.wav	metro_station
audio/airport-milan-1172-44661-s5.wav	airport
audio/street_pedestrian-milan-1165-44803-s6.wav	street_pedestrian
audio/airport-lyon-1169-44351-s4.wav	airport
audio/public_square-lyon-1178-44193-b.wav	public_square
audio/shopping_mall-barcelona-254-7637-s2.wav	shopping_mall
audio/street_traffic-lisbon-1171-45501-s2.wav	street_traffic
audio/shopping_mall-helsinki-255-7672-s5.wav	shopping_mall
audio/shopping_mall-prague-1219-44298-s6.wav	shopping_mall
audio/metro_station-london-233-6998-s2.wav	metro_station
audio/public_square-prague-1192-45348-b.wav	public_square
audio/park-helsinki-242-7215-s2.wav	park
audio/street_traffic-lisbon-1171-45290-s5.wav	street_traffic
audio/street_pedestrian-helsinki-262-7949-b.wav	street_pedestrian
audio/tram-london-279-8479-s3.wav	tram
audio/public_square-paris-251-7515-s6.wav	public_square
audio/airport-milan-1172-44661-s4.wav	airport
audio/tram-stockholm-284-8598-b.wav	tram
